obs,time,deployment,conductivity_millisiemens,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,raw_time_microseconds,raw_time_seconds,temp,dpc_ctd_seawater_conductivity,practical_salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('704',)",3658716599.75,2,33.6511001587,3724598943.89,3724598943.98,3658716599.75,0.0,internal_timestamp,508.720001221,745430,1449727799,5.87709999084,3.36511001587,34.0614706752,1029.17429726,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('705',)",3658716610.76,2,33.6506004333,3724598943.89,3724598943.98,3658716610.76,0.0,internal_timestamp,507.529998779,755239,1449727810,5.87729978561,3.36506004333,34.0612927255,1029.16867778,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('706',)",3658716621.75,2,33.6523017883,3724598943.89,3724598943.98,3658716621.75,0.0,internal_timestamp,506.420013428,754405,1449727821,5.88059997559,3.36523017883,34.0604421841,1029.16247447,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('707',)",3658716632.75,2,33.6511993408,3724598943.89,3724598943.98,3658716632.75,0.0,internal_timestamp,505.420013428,751068,1449727832,5.87960004807,3.36511993408,34.0606961239,1029.15822817,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('708',)",3658716643.76,2,33.6514015198,3724598943.89,3724598943.98,3658716643.76,0.0,internal_timestamp,504.540008545,757112,1449727843,5.88009977341,3.36514015198,34.0608547188,1029.15425167,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('709',)",3658716654.75,2,33.6520004272,3724598943.89,3724598943.98,3658716654.75,0.0,internal_timestamp,503.690002441,753634,1449727854,5.8814997673,3.36520004272,34.0605420328,1029.14991842,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('710',)",3658716665.76,2,33.6510009766,3724598943.89,3724598943.98,3658716665.76,0.0,internal_timestamp,502.859985352,761603,1449727865,5.88059997559,3.36510009766,34.0607279923,1029.14638139,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('711',)",3658716676.76,2,33.6510009766,3724598943.89,3724598943.98,3658716676.76,0.0,internal_timestamp,501.940002441,759010,1449727876,5.88110017776,3.36510009766,34.0606784136,1029.14205639,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('712',)",3658716687.76,2,33.6520004272,3724598943.89,3724598943.99,3658716687.76,0.0,internal_timestamp,500.980010986,756671,1449727887,5.88290023804,3.36520004272,34.0604691552,1029.13724581,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('713',)",3658716698.77,2,33.6528015137,3724598943.89,3724598943.99,3658716698.77,0.0,internal_timestamp,500.0,765105,1449727898,5.88430023193,3.36528015137,34.0604478206,1029.13254557,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('714',)",3658716709.76,2,33.6524009705,3724598943.89,3724598943.99,3658716709.76,0.0,internal_timestamp,499.0,762947,1449727909,5.88399982452,3.36524009705,34.0607899808,1029.12827044,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('715',)",3658716720.76,2,33.6524009705,3724598943.89,3724598943.99,3658716720.76,0.0,internal_timestamp,498.010009766,759069,1449727920,5.88509988785,3.36524009705,34.0601733684,1029.12309657,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('716',)",3658716731.77,2,33.651599884,3724598943.89,3724598943.99,3658716731.77,0.0,internal_timestamp,496.929992676,766834,1449727931,5.88420009613,3.3651599884,34.0607054867,1029.11868514,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('717',)",3658716742.76,2,33.6539993286,3724598943.9,3724598943.99,3658716742.76,0.0,internal_timestamp,495.589996338,761596,1449727942,5.88840007782,3.36539993286,34.0598510598,1029.11129852,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('718',)",3658716753.77,2,33.6542015076,3724598943.9,3724598943.99,3658716753.77,0.0,internal_timestamp,494.309997559,768013,1449727953,5.88959980011,3.36542015076,34.0595045587,1029.10499366,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('719',)",3658716764.76,2,33.6631011963,3724598943.9,3724598943.99,3658716764.76,0.0,internal_timestamp,493.049987793,764976,1449727964,5.90180015564,3.36631011963,34.0578987606,1029.09629666,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('720',)",3658716775.76,2,33.6777992249,3724598943.9,3724598943.99,3658716775.76,0.0,internal_timestamp,491.820007324,763104,1449727975,5.91629981995,3.36777992249,34.0604899909,1029.09072662,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('721',)",3658716786.77,2,33.6823005676,3724598943.9,3724598943.99,3658716786.77,0.0,internal_timestamp,490.609985352,772983,1449727986,5.92710018158,3.36823005676,34.0553185473,1029.07964107,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('722',)",3658716797.77,2,33.6847000122,3724598943.9,3724598943.99,3658716797.77,0.0,internal_timestamp,489.410003662,773684,1449727997,5.92939996719,3.36847000122,34.0562992571,1029.07459804,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('723',)",3658716808.77,2,33.6912002563,3724598943.9,3724598943.99,3658716808.77,0.0,internal_timestamp,488.269989014,773709,1449728008,5.93800020218,3.36912002563,34.0555443058,1029.06760729,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('724',)",3658716819.77,2,33.736000061,3724598943.9,3724598943.99,3658716819.77,0.0,internal_timestamp,486.970001221,771671,1449728019,5.99630022049,3.3736000061,34.0480904961,1029.04783505,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('725',)",3658716830.77,2,33.7509002686,3724598943.9,3724598943.99,3658716830.77,0.0,internal_timestamp,485.790008545,768728,1449728030,6.01469993591,3.37509002686,34.0469666032,1029.03902672,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('726',)",3658716841.78,2,33.7566986084,3724598943.9,3724598943.99,3658716841.78,0.0,internal_timestamp,484.769989014,778469,1449728041,6.02199983597,3.37566986084,34.0466636302,1029.03311427,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('727',)",3658716852.77,2,33.7602005005,3724598943.9,3724598943.99,3658716852.77,0.0,internal_timestamp,483.730010986,774296,1449728052,6.02610015869,3.37602005005,34.0469966407,1029.02804829,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('728',)",3658716863.77,2,33.7645988464,3724598943.9,3724598943.99,3658716863.77,0.0,internal_timestamp,482.720001221,771727,1449728063,6.03159999847,3.37645988464,34.0469196106,1029.02260541,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('729',)",3658716874.78,2,33.7658004761,3724598943.9,3724598943.99,3658716874.78,0.0,internal_timestamp,481.700012207,779145,1449728074,6.03299999237,3.37658004761,34.047365565,1029.01808938,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('730',)",3658716885.78,2,33.7671012878,3724598943.9,3724598943.99,3658716885.78,0.0,internal_timestamp,480.709991455,775645,1449728085,6.03469991684,3.37671012878,34.0476079911,1029.01350949,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('731',)",3658716896.77,2,33.770198822,3724598943.9,3724598943.99,3658716896.77,0.0,internal_timestamp,479.690002441,774698,1449728096,6.03859996796,3.3770198822,34.0476778798,1029.00835526,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('732',)",3658716907.78,2,33.7714004517,3724598943.9,3724598943.99,3658716907.78,0.0,internal_timestamp,478.709991455,781814,1449728107,6.04099988937,3.37714004517,34.047104158,1029.00308326,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('733',)",3658716918.78,2,33.7750015259,3724598943.9,3724598943.99,3658716918.78,0.0,internal_timestamp,477.720001221,779438,1449728118,6.04600000381,3.37750015259,34.0466232607,1028.99748245,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('734',)",3658716929.79,2,33.7807998657,3724598943.9,3724598943.99,3658716929.79,0.0,internal_timestamp,476.570007324,785470,1449728129,6.05329990387,3.37807998657,34.0463822682,1028.99102177,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('735',)",3658716940.78,2,33.7849006653,3724598943.9,3724598943.99,3658716940.78,0.0,internal_timestamp,475.350006104,780122,1449728140,6.05929994583,3.37849006653,34.0455736685,1028.98397151,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('736',)",3658716951.78,2,33.7892990112,3724598943.9,3724598943.99,3658716951.78,0.0,internal_timestamp,474.059997559,778052,1449728151,6.0654001236,3.37892990112,34.0450323494,1028.9767967,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('737',)",3658716962.78,2,33.7928009033,3724598943.9,3724598943.99,3658716962.78,0.0,internal_timestamp,472.5,784733,1449728162,6.07030010223,3.37928009033,34.0448190893,1028.96880677,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('738',)",3658716973.78,2,33.7939987183,3724598943.9,3724598943.99,3658716973.78,0.0,internal_timestamp,470.929992676,781061,1449728173,6.07270002365,3.37939987183,34.0445300393,1028.96105392,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('739',)",3658716984.79,2,33.7942008972,3724598943.9,3724598944.0,3658716984.79,0.0,internal_timestamp,469.459991455,788912,1449728184,6.07380008698,3.37942008972,34.0443766744,1028.95404427,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('740',)",3658716995.79,2,33.8036994934,3724598943.9,3724598944.0,3658716995.79,0.0,internal_timestamp,468.170013428,785043,1449728195,6.08400011063,3.38036994934,34.0454463475,1028.94757428,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('741',)",3658717006.78,2,33.8231010437,3724598943.9,3724598944.0,3658717006.78,0.0,internal_timestamp,467.059997559,782397,1449728206,6.1111998558,3.38231010437,34.0405213221,1028.93487854,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('742',)",3658717017.79,2,33.8269004822,3724598943.9,3724598944.0,3658717017.79,0.0,internal_timestamp,465.929992676,789614,1449728217,6.1154999733,3.38269004822,34.0410284864,1028.92950743,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('743',)",3658717028.8,2,33.8349990845,3724598943.9,3724598944.0,3658717028.8,0.0,internal_timestamp,464.769989014,797559,1449728228,6.12589979172,3.38349990845,34.0402655823,1028.92216112,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('744',)",3658717039.8,2,33.8622016907,3724598943.9,3724598944.0,3658717039.8,0.0,internal_timestamp,463.640014648,795073,1449728239,6.16090011597,3.38622016907,34.0362788798,1028.90902797,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('745',)",3658717050.79,2,33.8716011047,3724598943.9,3724598944.0,3658717050.79,0.0,internal_timestamp,462.470001221,791935,1449728250,6.17159986496,3.38716011047,34.0366720877,1028.90250016,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('746',)",3658717061.79,2,33.8875999451,3724598943.9,3724598944.0,3658717061.79,0.0,internal_timestamp,461.25,789319,1449728261,6.19180011749,3.38875999451,34.0349787002,1028.89278959,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('747',)",3658717072.8,2,33.9030990601,3724598943.9,3724598944.0,3658717072.8,0.0,internal_timestamp,459.880004883,797202,1449728272,6.21089982986,3.39030990601,34.0338962893,1028.88302113,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('748',)",3658717083.79,2,33.9132995605,3724598943.9,3724598944.0,3658717083.79,0.0,internal_timestamp,458.220001221,794353,1449728283,6.22399997711,3.39132995605,34.0330243496,1028.87291722,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('749',)",3658717094.8,2,33.9188995361,3724598943.9,3724598944.0,3658717094.8,0.0,internal_timestamp,456.480010986,800626,1449728294,6.23029994965,3.39188995361,34.0338385442,1028.86471332,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('750',)",3658717105.79,2,33.934299469,3724598943.9,3724598944.0,3658717105.79,0.0,internal_timestamp,454.809997559,794457,1449728305,6.2515001297,3.3934299469,34.030693763,1028.85165218,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('751',)",3658717116.8,2,33.9296989441,3724598943.9,3724598944.0,3658717116.8,0.0,internal_timestamp,452.980010986,801341,1449728316,6.24539995193,3.39296989441,34.0325369482,1028.84556276,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('752',)",3658717127.8,2,33.9364013672,3724598943.9,3724598944.0,3658717127.8,0.0,internal_timestamp,451.230010986,796802,1449728327,6.25419998169,3.39364013672,34.0320921843,1028.8359758,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('753',)",3658717138.8,2,33.9636001587,3724598943.9,3724598944.0,3658717138.8,0.0,internal_timestamp,449.809997559,804271,1449728338,6.28900003433,3.39636001587,34.0284205855,1028.82175468,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('754',)",3658717149.8,2,33.9743995667,3724598943.9,3724598944.0,3658717149.8,0.0,internal_timestamp,448.649993896,801559,1449728349,6.30240011215,3.39743995667,34.027667467,1028.8139863,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('755',)",3658717160.81,2,33.9883003235,3724598943.9,3724598944.0,3658717160.81,0.0,internal_timestamp,447.619995117,808439,1449728360,6.32000017166,3.39883003235,34.0261207971,1028.80560363,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('756',)",3658717171.81,2,33.9902992249,3724598943.9,3724598944.0,3658717171.81,0.0,internal_timestamp,446.450012207,805790,1449728371,6.32210016251,3.39902992249,34.0268246095,1028.80050542,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('757',)",3658717182.8,2,34.0055007935,3724598943.9,3724598944.0,3658717182.8,0.0,internal_timestamp,445.25,799474,1449728382,6.34159994125,3.40055007935,34.0249153005,1028.79079159,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('758',)",3658717193.8,2,34.0063018799,3724598943.9,3724598944.0,3658717193.8,0.0,internal_timestamp,444.25,804919,1449728393,6.34210014343,3.40063018799,34.0257952382,1028.78683329,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('759',)",3658717204.81,2,34.0080986023,3724598943.9,3724598944.0,3658717204.81,0.0,internal_timestamp,443.420013428,811911,1449728404,6.34469985962,3.40080986023,34.0256108707,1028.78252433,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('760',)",3658717215.81,2,34.0093002319,3724598943.9,3724598944.0,3658717215.81,0.0,internal_timestamp,442.579986572,809158,1449728415,6.34600019455,3.40093002319,34.0260623108,1028.77885031,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('761',)",3658717226.82,2,34.0116004944,3724598943.9,3724598944.0,3658717226.82,0.0,internal_timestamp,441.600006104,822998,1449728426,6.34950017929,3.40116004944,34.025615192,1028.77352217,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('762',)",3658717237.81,2,34.0120010376,3724598943.9,3724598944.0,3658717237.81,0.0,internal_timestamp,440.470001221,809919,1449728437,6.35010004044,3.40120010376,34.0260138237,1028.76857592,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('763',)",3658717248.81,2,34.0124015808,3724598943.9,3724598944.0,3658717248.81,0.0,internal_timestamp,439.130004883,812623,1449728448,6.35109996796,3.40124015808,34.0261167151,1028.7623794,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('764',)",3658717259.81,2,34.0134010315,3724598943.9,3724598944.0,3658717259.81,0.0,internal_timestamp,437.709991455,806171,1449728459,6.3533000946,3.40134010315,34.0257305465,1028.7552645,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('765',)",3658717270.81,2,34.0125999451,3724598943.9,3724598944.0,3658717270.81,0.0,internal_timestamp,436.480010986,811074,1449728470,6.35279989243,3.40125999451,34.0259362478,1028.74986154,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('766',)",3658717281.82,2,34.0130004883,3724598943.9,3724598944.0,3658717281.82,0.0,internal_timestamp,435.420013428,816128,1449728481,6.35389995575,3.40130004883,34.0258033316,1028.74474799,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('767',)",3658717292.81,2,34.0164985657,3724598943.9,3724598944.0,3658717292.81,0.0,internal_timestamp,434.339996338,810175,1449728492,6.35960006714,3.40164985657,34.0245480761,1028.73801944,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('768',)",3658717303.82,2,34.0178985596,3724598943.9,3724598944.01,3658717303.82,0.0,internal_timestamp,433.429992676,816452,1449728503,6.36100006104,3.40178985596,34.0251549091,1028.73413275,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('769',)",3658717314.82,2,34.0219993591,3724598943.9,3724598944.01,3658717314.82,0.0,internal_timestamp,432.579986572,822624,1449728514,6.36630010605,3.40219993591,34.0248555017,1028.72926492,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('770',)",3658717325.82,2,34.0256004333,3724598943.9,3724598944.01,3658717325.82,0.0,internal_timestamp,431.529998779,815931,1449728525,6.37179994583,3.40256004333,34.02389918,1028.72293649,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('771',)",3658717336.82,2,34.0400009155,3724598943.9,3724598944.01,3658717336.82,0.0,internal_timestamp,430.320007324,820440,1449728536,6.39039993286,3.40400009155,34.0219942496,1028.71330171,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('772',)",3658717347.82,2,34.0461006165,3724598943.9,3724598944.01,3658717347.82,0.0,internal_timestamp,429.070007324,823864,1449728547,6.39799976349,3.40461006165,34.0218227168,1028.70638012,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('773',)",3658717358.82,2,34.0483016968,3724598943.9,3724598944.01,3658717358.82,0.0,internal_timestamp,427.570007324,817938,1449728558,6.40089988708,3.40483016968,34.0221142125,1028.69933332,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('774',)",3658717369.82,2,34.0486984253,3724598943.9,3724598944.01,3658717369.82,0.0,internal_timestamp,426.089996338,823983,1449728569,6.40229988098,3.40486984253,34.0218832336,1028.69217666,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('775',)",3658717380.83,2,34.0503005981,3724598943.9,3724598944.01,3658717380.83,0.0,internal_timestamp,424.660003662,828439,1449728580,6.40460014343,3.40503005981,34.0220718108,1028.68545316,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('776',)",3658717391.82,2,34.051399231,3724598943.9,3724598944.01,3658717391.82,0.0,internal_timestamp,423.329986572,822213,1449728591,6.40670013428,3.4051399231,34.0218516274,1028.67889414,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('777',)",3658717402.83,2,34.0516014099,3724598943.9,3724598944.01,3658717402.83,0.0,internal_timestamp,422.140014648,827017,1449728602,6.40729999542,3.40516014099,34.0220589233,1028.67352205,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('778',)",3658717413.82,2,34.0527992249,3724598943.9,3724598944.01,3658717413.82,0.0,internal_timestamp,420.790008545,822053,1449728613,6.40950012207,3.40527992249,34.0218591288,1028.66687333,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('779',)",3658717424.83,2,34.0615997314,3724598943.9,3724598944.01,3658717424.83,0.0,internal_timestamp,419.390014648,826967,1449728624,6.42100000381,3.40615997314,34.0208821189,1028.65808619,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('780',)",3658717435.83,2,34.0670013428,3724598943.9,3724598944.01,3658717435.83,0.0,internal_timestamp,418.0,831393,1449728635,6.42869997025,3.40670013428,34.019902866,1028.64987308,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('781',)",3658717446.83,2,34.0768013,3724598943.9,3724598944.01,3658717446.83,0.0,internal_timestamp,416.670013428,827610,1449728646,6.44080018997,3.40768013,34.0194034625,1028.64169679,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('782',)",3658717457.83,2,34.0797996521,3724598943.9,3724598944.01,3658717457.83,0.0,internal_timestamp,415.260009766,832777,1449728657,6.44490003586,3.40797996521,34.0193431884,1028.63461707,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('783',)",3658717468.83,2,34.085899353,3724598943.9,3724598944.01,3658717468.83,0.0,internal_timestamp,413.799987793,828239,1449728668,6.45249986649,3.4085899353,34.0192710945,1028.62680935,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('784',)",3658717479.83,2,34.0960006714,3724598943.9,3724598944.01,3658717479.83,0.0,internal_timestamp,412.359985352,834023,1449728679,6.4657998085,3.40960006714,34.0179659251,1028.61732596,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('785',)",3658717490.83,2,34.1259994507,3724598943.9,3724598944.01,3658717490.83,0.0,internal_timestamp,410.859985352,828754,1449728690,6.50229978561,3.41259994507,34.0157122026,1028.60356809,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('786',)",3658717500.83,2,34.1363983154,3724598943.9,3724598944.01,3658717500.83,0.0,internal_timestamp,409.279998779,831532,1449728700,6.51760005951,3.41363983154,34.0128167938,1028.59190779,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('787',)",3658717512.84,2,34.1450004578,3724598943.9,3724598944.01,3658717512.84,0.0,internal_timestamp,407.549987793,840888,1449728712,6.52780008316,3.41450004578,34.0130637201,1028.58274552,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('788',)",3658717523.84,2,34.1502990723,3724598943.9,3724598944.01,3658717523.84,0.0,internal_timestamp,406.149993896,839972,1449728723,6.53459978104,3.41502990723,34.0128649754,1028.5752218,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('789',)",3658717534.83,2,34.1553001404,3724598943.9,3724598944.02,3658717534.83,0.0,internal_timestamp,404.709991455,834606,1449728734,6.54099988937,3.41553001404,34.0127522745,1028.5676384,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('790',)",3658717545.84,2,34.1551017761,3724598943.9,3724598944.02,3658717545.84,0.0,internal_timestamp,403.269989014,840468,1449728745,6.54150009155,3.41551017761,34.0127355198,1028.56095864,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('791',)",3658717556.84,2,34.1608009338,3724598943.9,3724598944.02,3658717556.84,0.0,internal_timestamp,401.630004883,835921,1449728756,6.54820013046,3.41608009338,34.0131947604,1028.5528639,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('792',)",3658717567.84,2,34.1618003845,3724598943.9,3724598944.02,3658717567.84,0.0,internal_timestamp,400.100006104,841885,1449728767,6.54990005493,3.41618003845,34.0133576684,1028.54574305,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('793',)",3658717578.84,2,34.1678009033,3724598943.9,3724598944.02,3658717578.84,0.0,internal_timestamp,398.630004883,837369,1449728778,6.55749988556,3.41678009033,34.0131750955,1028.53779577,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('794',)",3658717589.84,2,34.1795005798,3724598943.9,3724598944.02,3658717589.84,0.0,internal_timestamp,396.929992676,844414,1449728789,6.5720000267,3.41795005798,34.0125671918,1028.52748893,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('795',)",3658717600.84,2,34.1906013489,3724598943.9,3724598944.02,3658717600.84,0.0,internal_timestamp,395.149993896,839293,1449728800,6.58680009842,3.41906013489,34.0110371926,1028.51604725,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('796',)",3658717611.85,2,34.2039985657,3724598943.9,3724598944.02,3658717611.85,0.0,internal_timestamp,393.410003662,845649,1449728811,6.6045999527,3.42039985657,34.0090530237,1028.50400746,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('797',)",3658717622.85,2,34.2098007202,3724598943.9,3724598944.02,3658717622.85,0.0,internal_timestamp,391.809997559,849056,1449728822,6.61180019379,3.42098007202,34.0091075427,1028.49570483,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('798',)",3658717633.85,2,34.2145004272,3724598943.9,3724598944.02,3658717633.85,0.0,internal_timestamp,390.399993896,846143,1449728833,6.61709976196,3.42145004272,34.0097342092,1028.48899018,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('799',)",3658717644.85,2,34.2277984619,3724598943.9,3724598944.02,3658717644.85,0.0,internal_timestamp,389.170013428,851468,1449728844,6.63409996033,3.42277984619,34.0081824966,1028.47973603,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('800',)",3658717655.85,2,34.2425003052,3724598943.9,3724598944.02,3658717655.85,0.0,internal_timestamp,387.839996338,845671,1449728855,6.65210008621,3.42425003052,34.0072377621,1028.47035697,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('801',)",3658717666.85,2,34.2454986572,3724598943.9,3724598944.02,3658717666.85,0.0,internal_timestamp,386.480010986,851591,1449728866,6.65560007095,3.42454986572,34.0077414558,1028.46402818,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('802',)",3658717677.86,2,34.2518997192,3724598943.9,3724598944.02,3658717677.86,0.0,internal_timestamp,385.140014648,855406,1449728877,6.66389989853,3.42518997192,34.0072396668,1028.4563217,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('803',)",3658717688.85,2,34.266998291,3724598943.9,3724598944.02,3658717688.85,0.0,internal_timestamp,383.869995117,851586,1449728888,6.68200016022,3.4266998291,34.0066007654,1028.44743983,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('804',)",3658717699.86,2,34.2962989807,3724598943.9,3724598944.02,3658717699.86,0.0,internal_timestamp,382.559997559,857062,1449728899,6.71759986877,3.42962989807,34.0043271175,1028.43460432,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('805',)",3658717710.85,2,34.3041000366,3724598943.9,3724598944.02,3658717710.85,0.0,internal_timestamp,381.070007324,852710,1449728910,6.72790002823,3.43041000366,34.003459561,1028.42563594,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('806',)",3658717721.86,2,34.3217010498,3724598943.9,3724598944.02,3658717721.86,0.0,internal_timestamp,379.609985352,860532,1449728921,6.74749994278,3.43217010498,34.0041785885,1028.41672811,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('807',)",3658717732.85,2,34.3520011902,3724598943.9,3724598944.02,3658717732.85,0.0,internal_timestamp,378.130004883,854496,1449728932,6.78749990463,3.43520011902,33.9987253948,1028.39996895,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
